no,Time 秒,UserID/MemID,設置點,緯度,經度,BPL UID
4115,4/5/2022 9:06:09 PM,U3ad0aa9093812235f4b3776723fc9192,萊客帕冰品Like Par Par,23.56342,119.56493,417484
4116,4/5/2022 9:18:52 PM,U6d1b2af10fd5ed87fa93e0565cb66e7b,海島海產大賣場,23.56576883,119.5655136,417526
4117,4/5/2022 9:20:51 PM,Ucdba1bf15e1eb63bbe2a6bc301d768d0,峰鮮宴隱市食堂,23.56359,119.5808,417528
4118,4/5/2022 10:01:37 PM,Ud42106e5f373e119fc111a8d67b464f1,老餅新料蔥油餅,23.57605,119.57486,417594
4119,4/5/2022 10:14:31 PM,U98f13216a0ae815869d88ee48bf116ef,夏天茶飲,23.57184,119.57075,417616
4120,4/6/2022 12:12:28 AM,U38c7bdd36eb764384f5a6071a362651f,Bella調酒專賣店,23.56855353,119.567152,417744
4121,4/6/2022 7:28:50 AM,U54b59e95f3dd368e5e1a53fafff72ad2,阿力香雞排-文山店,23.56285,119.58517,417996
4122,4/6/2022 7:34:04 AM,U54b59e95f3dd368e5e1a53fafff72ad2,趴兔PART TWO茶坊,23.56289,119.58495,418000
4123,4/6/2022 8:08:04 AM,U06795aebb2d9a6ff7de3a4f5e2c24e7d,茶的魔手,23.57178,119.57055,418034
4124,4/6/2022 8:17:04 AM,U83a795c9bbe7e2600837384f0bc0f999,MOS BURGER 澎湖店,23.56297,119.56518,418041
4125,4/6/2022 9:02:30 AM,U87c00daa10687a8c7db52939e4cb999b,小螞蟻牛排,23.56836,119.56831,418102
4126,4/6/2022 10:49:04 AM,U05acef925dad7cbfa0cca1762f4aa64d,澎湖 朝陽路肉圓,23.57339,119.57697,418339
4127,4/6/2022 11:32:15 AM,U2ecb891d1ce2a1e3d33b6a0c41fd76d4,漁世界釣具店,23.56585,119.56882,418460
4128,4/6/2022 11:40:59 AM,U2ecb891d1ce2a1e3d33b6a0c41fd76d4,瑞師父海菜煎餅,23.56579,119.56542,418500
4129,4/6/2022 11:53:59 AM,U3ad0aa9093812235f4b3776723fc9192,外婆麵猴,23.57246,119.57467,418541
4130,4/6/2022 11:54:22 AM,U3ad0aa9093812235f4b3776723fc9192,爬格子樂器行,23.57154,119.5739,418544
4131,4/6/2022 11:55:43 AM,U3ad0aa9093812235f4b3776723fc9192,自由塔,23.56993769,119.5713121,418549
4132,4/6/2022 12:09:44 PM,U410a9008b1cf495925182f84ce1f204e,巴適麻辣鍋,23.57185,119.58141,418588
4133,4/6/2022 12:37:16 PM,U3ad0aa9093812235f4b3776723fc9192,御私藏鮮奶茶專賣店（澎湖店）,23.56735,119.56787,418688
4134,4/6/2022 12:42:39 PM,U7e342b53990f897d76cab3f316db2feb,衣速洗24H自助洗衣,23.5634,119.58079,418710
4135,4/6/2022 12:50:44 PM,U381d3683cf9bdeabf36afa4679d58416,津旺素食,23.56742,119.5681,418732
4136,4/6/2022 12:59:32 PM,U8bbc7850078a144004a342975a29c5ca,澎湖機場站,23.55976476,119.6294864,418766
4137,4/6/2022 2:11:19 PM,U13b4ad700527c4de64f2cfdc46c5f94a,6號香q雞蛋仔,23.57223,119.57733,419026
4138,4/6/2022 2:14:22 PM,U83a795c9bbe7e2600837384f0bc0f999,和樂旅行社,23.56371,119.568,419030
4139,4/6/2022 2:20:11 PM,Ua686cd272f66ad9dc2c5ac5004a47e0a,澎湖機場站,23.55976476,119.6294864,419045
4140,4/6/2022 2:41:24 PM,Uaae89b5752af1bf17f87d9cf02d03e41,金玉堂文具批發廣場,23.56544,119.56548,419095
4141,4/6/2022 2:57:12 PM,U317cec3c5157e6f8bb09cfb3a514f5cc,萊客帕冰品Like Par Par,23.56342,119.56493,419148
4142,4/6/2022 3:03:05 PM,U317cec3c5157e6f8bb09cfb3a514f5cc,金自成商會,23.56358,119.56365,419181
4143,4/6/2022 3:11:42 PM,U05acef925dad7cbfa0cca1762f4aa64d,曾記滿福堂擔仔麵,23.57406,119.57323,419213
4144,4/6/2022 3:31:52 PM,U1e7bdecb0fa61d04490ebac3ffaa905e,金港黑砂糖剉冰-澎湖店,23.57281,119.57393,419293
4145,4/6/2022 3:45:10 PM,U3ad0aa9093812235f4b3776723fc9192,瑞師父海菜煎餅,23.56579,119.56542,419340
4146,4/6/2022 3:51:47 PM,U16f92b0df914c40495c60e84bf79adba,赤崁海產行,23.57061,119.57209,419361
4147,4/6/2022 3:55:39 PM,U83a795c9bbe7e2600837384f0bc0f999,味真香新港鴨肉羹臭豆腐,23.57536,119.57442,419366
4148,4/6/2022 4:01:11 PM,U16f92b0df914c40495c60e84bf79adba,小螞蟻牛排,23.56836,119.56831,419386
4149,4/6/2022 4:02:18 PM,U6700554e734c9f720440c275b8b13b96,御私藏鮮奶茶專賣店（澎湖店）,23.56735,119.56787,419395
4150,4/6/2022 4:19:43 PM,U3bef99915c174d00c8771be3302bef5d,藝創空間,23.5772,119.5706,419433
4151,4/6/2022 4:20:59 PM,U83a795c9bbe7e2600837384f0bc0f999,秋喜肉蛋吐司,23.56867,119.5675,419438
4152,4/6/2022 4:28:58 PM,Udef4ef3e487a9b8ce6dfa1ac8ceb662e,自由塔,23.56993769,119.5713121,419477
4153,4/6/2022 4:37:04 PM,Udef4ef3e487a9b8ce6dfa1ac8ceb662e,桃太郎日式料理,23.56613,119.56468,419507
4154,4/6/2022 4:51:22 PM,U16f92b0df914c40495c60e84bf79adba,美德西點麵包店,23.5706,119.57208,419553
4155,4/6/2022 5:13:02 PM,U30a6bc41cf10174b9c25ae2ce35f8adb,天津蔥抓餅,23.57431,119.5792,419633
4156,4/6/2022 5:42:39 PM,U84d3f6e73571a6a5db8cabb3f2759eaa,粉紅豬童裝,23.5665,119.56715,419745
4157,4/6/2022 6:41:15 PM,U8793a2bb7e42885c2e17c4682d981151,蒙地卡羅咖啡館,23.56733,119.56683,419948
4158,4/6/2022 6:57:22 PM,U1533b24c18a3e1f1479bdb79969431d9,元太、百世多麗站,23.56323772,119.5838793,419996
4159,4/6/2022 7:06:08 PM,Ue56b6c5b24c6cd97c7cb7d6bd9d8b1df,漁世界釣具店,23.56585,119.56882,420019
4160,4/6/2022 7:11:00 PM,Ue189b54140f60f6fed524e35047b7e67,西河食堂海鮮粥,23.56484,119.5652,420035
4161,4/6/2022 7:41:28 PM,U3c29e39a18fb2239afcf1a9ce5da3d09,O le pain 喔！麵包,23.57111,119.57982,420133
4162,4/6/2022 7:41:34 PM,U2a61f0c04f909838b1b52cce31614069,葉子的店,23.57429,119.57824,420134
4163,4/6/2022 7:53:23 PM,Ue1f9ea92a0df617e7e86b7ad1106c5e2,一心二葉,23.56605,119.56694,420187
4164,4/6/2022 7:56:28 PM,Ue56b6c5b24c6cd97c7cb7d6bd9d8b1df,找食間,23.57331,119.56867,420203
4165,4/6/2022 8:00:45 PM,Ue1f9ea92a0df617e7e86b7ad1106c5e2,飛越沙龍 FLY HAIR Desing,23.56591,119.56569,420211
4166,4/6/2022 8:11:03 PM,U62e621513454187f94290692689f56ad,福鴨鴨肉大王,23.56578,119.56406,420258
4167,4/6/2022 8:11:17 PM,Ue1f9ea92a0df617e7e86b7ad1106c5e2,久天養身館,23.56578,119.56563,420261
4168,4/6/2022 8:12:31 PM,U62e621513454187f94290692689f56ad,博明國際租賃有限公司,23.5593,119.63246,420267
4169,4/6/2022 8:29:18 PM,U2ddfdde26e6f72ab9142fe3b17cc8d0f,五鮮上醬海產專賣,23.56580466,119.5654261,420328
4170,4/6/2022 8:30:41 PM,U2ddfdde26e6f72ab9142fe3b17cc8d0f,金玉堂文具批發廣場,23.56544,119.56548,420331
4171,4/6/2022 8:37:36 PM,U619764678dadf25e58dd14750c301bc1,啤酒海時尚熱炒,23.56523,119.56644,420347
4172,4/6/2022 8:47:57 PM,U2ddfdde26e6f72ab9142fe3b17cc8d0f,瑞師父海菜煎餅,23.56579,119.56542,420389
4173,4/6/2022 8:49:32 PM,U2ddfdde26e6f72ab9142fe3b17cc8d0f,綺樂Chi Love 仙人掌彩虹霜淇淋,23.56548,119.56532,420402
4174,4/6/2022 9:57:40 PM,U05acef925dad7cbfa0cca1762f4aa64d,家竹黑砂糖冷熱飲店,23.56518,119.58183,420532
4175,4/6/2022 10:22:37 PM,Ue1f9ea92a0df617e7e86b7ad1106c5e2,敲好吃～蔥抓餅,23.56605,119.56615,420582
4176,4/6/2022 11:12:37 PM,Udc2acab56b09deeed9ec2d76a1fd169e,曾記滿福堂擔仔麵,23.57406,119.57323,420644
4177,4/7/2022 8:48:56 AM,U9d919058b602b3786dc07bf1d1e8f7b2,馬公漁港4,23.56309,119.56433,421041
4178,4/7/2022 8:51:57 AM,U954f8e628b485f2c105b7e035639650b,世軒西點麵包????,23.57275,119.57417,421047
4179,4/7/2022 9:07:53 AM,U06795aebb2d9a6ff7de3a4f5e2c24e7d,博明國際租賃有限公司,23.5593,119.63246,421072
4180,4/7/2022 12:33:32 PM,U84d3f6e73571a6a5db8cabb3f2759eaa,白灣景觀餐廳,23.56154,119.64737,421410
4181,4/7/2022 12:45:05 PM,U54b59e95f3dd368e5e1a53fafff72ad2,爬格子樂器行,23.57154,119.5739,421439
4182,4/7/2022 1:42:46 PM,U8793a2bb7e42885c2e17c4682d981151,漁夫才哥企業社,23.58167831,119.638447,421568
4183,4/7/2022 2:00:18 PM,U3bef99915c174d00c8771be3302bef5d,小螞蟻牛排,23.56836,119.56831,421605
4184,4/7/2022 2:44:45 PM,U8793a2bb7e42885c2e17c4682d981151,榕徽嬤?吃吃喝喝,23.56909,119.59924,421716
4185,4/7/2022 3:33:59 PM,U51273fc9b487244a7479ffa1bbcaa54a,Mr.大雞,23.57226,119.57626,421805
4186,4/7/2022 3:45:41 PM,U51273fc9b487244a7479ffa1bbcaa54a,外婆麵猴,23.57246,119.57467,421823
4187,4/7/2022 3:47:26 PM,U51273fc9b487244a7479ffa1bbcaa54a,招柴莉莉,23.57278,119.57504,421829
4188,4/7/2022 3:52:55 PM,U51273fc9b487244a7479ffa1bbcaa54a,青泉豆花,23.57472,119.57821,421846
4189,4/7/2022 4:07:30 PM,U8793a2bb7e42885c2e17c4682d981151,公車總站,23.56744166,119.5644544,421902
4190,4/7/2022 4:12:41 PM,U06795aebb2d9a6ff7de3a4f5e2c24e7d,招柴莉莉,23.57278,119.57504,421924
4191,4/7/2022 4:23:18 PM,U83a795c9bbe7e2600837384f0bc0f999,鯨 鯊威瑪,23.5667,119.56479,421951
4192,4/7/2022 4:37:23 PM,U370db04769a7c69d7a75983f1351aa23,ㄇㄇ的臭豆腐,23.55258,119.61097,421998
4193,4/7/2022 4:37:46 PM,U8793a2bb7e42885c2e17c4682d981151,家竹黑砂糖冷熱飲店,23.56518,119.58183,422004
4194,4/7/2022 4:41:59 PM,U90aa7d9aa32ab7c5d0d35d0872b10286,金醬府,23.56734,119.5729,422032
4195,4/7/2022 4:51:31 PM,U22810a86bf6c88e1580fc68bb22cc23c,小小間,23.57003,119.56901,422084
4196,4/7/2022 5:02:33 PM,U7f8cc11658910a8d1e4cbb29fdd94e25,千雁髮型 頭皮管理沙龍,23.57436,119.57915,422148
4197,4/7/2022 5:26:44 PM,U693d1863fb9246c18b3c343431fbad42,澎湖樂法Le Phare,23.5652,119.56654,422272
4198,4/7/2022 5:30:26 PM,U16f92b0df914c40495c60e84bf79adba,青泉豆花,23.57472,119.57821,422284
4199,4/7/2022 5:55:14 PM,U2ddfdde26e6f72ab9142fe3b17cc8d0f,多那之澎湖店,23.56483,119.56537,422403
4200,4/7/2022 5:57:42 PM,U06795aebb2d9a6ff7de3a4f5e2c24e7d,金海集,23.56305,119.56706,422409
4201,4/7/2022 6:02:49 PM,U2ddfdde26e6f72ab9142fe3b17cc8d0f,小螞蟻牛排,23.56836,119.56831,422441
4202,4/7/2022 6:08:02 PM,U9d919058b602b3786dc07bf1d1e8f7b2,石滬廣場站,23.56312198,119.5648365,422463
4203,4/7/2022 6:37:37 PM,U51273fc9b487244a7479ffa1bbcaa54a,獨領風騷,23.56815,119.56751,422563
4204,4/7/2022 6:39:52 PM,U51273fc9b487244a7479ffa1bbcaa54a,原豆工坊咖啡專賣店,23.56409,119.56508,422571
4205,4/7/2022 6:41:11 PM,U84d3f6e73571a6a5db8cabb3f2759eaa,京典小吃部,23.56481,119.56895,422577
4206,4/7/2022 6:47:36 PM,Udc2acab56b09deeed9ec2d76a1fd169e,回鄉餐館-(義大利麵 濃湯 炒飯 便當),23.56406,119.58901,422610
4207,4/7/2022 6:48:46 PM,U693d1863fb9246c18b3c343431fbad42,小小間,23.57003,119.56901,422614
4208,4/7/2022 6:49:49 PM,Uc6ca45181f84f93c8037448e8d1945cd,澎湖機場-服務中心,23.56111,119.62994,422625
4209,4/7/2022 7:14:20 PM,Ue253a78a8c16433cdb29ea322e001705,菊楓食堂日式料理,23.57538,119.58058,422729
4210,4/7/2022 7:30:31 PM,U2ddfdde26e6f72ab9142fe3b17cc8d0f,奶油蝴蝶烘焙坊,23.57647,119.57387,422768
4211,4/7/2022 8:07:18 PM,U2ddfdde26e6f72ab9142fe3b17cc8d0f,自由塔,23.56993769,119.5713121,422816
4212,4/7/2022 8:07:44 PM,U576b3fdf0e03ad497c74522198808ee9,趴兔PART TWO茶坊,23.56289,119.58495,422819
4213,4/7/2022 8:15:35 PM,U22810a86bf6c88e1580fc68bb22cc23c,獨領風騷,23.56815,119.56751,422838
4214,4/7/2022 8:18:15 PM,U1533b24c18a3e1f1479bdb79969431d9,品川元麻辣串串,23.56319,119.59046,422842
4215,4/7/2022 8:24:43 PM,Ue56b6c5b24c6cd97c7cb7d6bd9d8b1df,金玉堂文具批發廣場,23.56544,119.56548,422855
4216,4/7/2022 8:33:31 PM,Ue56b6c5b24c6cd97c7cb7d6bd9d8b1df,小螞蟻牛排,23.56836,119.56831,422871
4217,4/7/2022 9:09:43 PM,U51273fc9b487244a7479ffa1bbcaa54a,味真香新港鴨肉羹臭豆腐,23.57536,119.57442,422936
4218,4/7/2022 9:09:58 PM,U693d1863fb9246c18b3c343431fbad42,秀秀蔥大餅,23.5764,119.57411,422937
4219,4/8/2022 12:06:42 AM,Ub7e7400468a94c97e7aa9a4e08c88981,High wave pizza,23.56532,119.56466,423210
4220,4/8/2022 7:30:09 AM,U62e621513454187f94290692689f56ad,小蘑菇義大利麵,23.56716,119.56465,423472
4221,4/8/2022 7:51:12 AM,U62e621513454187f94290692689f56ad,Bella調酒專賣店,23.56855353,119.567152,423497
4222,4/8/2022 9:00:02 AM,Uc31b6630118080fe58e0cf134b3b4124,紫光複合式餐飲,23.56601,119.56687,423596
4223,4/8/2022 10:21:28 AM,U2d76112031c8d6e78927a84ced231cbb,MOS BURGER 澎湖店,23.56297,119.56518,423733
4224,4/8/2022 10:29:01 AM,Uc90a03dc5c8efd275ba07ee176e23375,CoCo都可,23.57351,119.57222,423760
4225,4/8/2022 10:52:15 AM,U2a61f0c04f909838b1b52cce31614069,三ㄚ店&潮style,23.56705,119.56538,423802
4226,4/8/2022 11:11:05 AM,U954f8e628b485f2c105b7e035639650b,夏天茶飲,23.57184,119.57075,423862
4227,4/8/2022 11:35:13 AM,Ue189b54140f60f6fed524e35047b7e67,篤行十村,23.56385,119.56094,423941
4228,4/8/2022 12:01:24 PM,U54b59e95f3dd368e5e1a53fafff72ad2,6號香q雞蛋仔,23.57223,119.57733,424054
4229,4/8/2022 12:05:15 PM,Ue189b54140f60f6fed524e35047b7e67,馬路益燒肉飯,23.56596,119.56523,424069
4230,4/8/2022 12:31:42 PM,Ucb205f722250a11de650236e2dbb4775,曾記滿福堂擔仔麵,23.57406,119.57323,424173
4231,4/8/2022 1:17:28 PM,Uff3df0a9342ddfffe69b2090f13fd909,原豆工坊咖啡專賣店,23.56409,119.56508,424344
4232,4/8/2022 1:33:16 PM,U03d32f17c0cbd61f601a8566269a2373,嚐香聚牛肉麵,23.57425,119.57308,424394
4233,4/8/2022 3:11:56 PM,Ubb95d5213cd7170c0cb2492ca9b5ee14,白灣景觀餐廳,23.56154,119.64737,424729
4234,4/8/2022 3:12:41 PM,U05acef925dad7cbfa0cca1762f4aa64d,MOTUS運動精品,23.56496,119.56536,424734
4235,4/8/2022 3:13:20 PM,U05acef925dad7cbfa0cca1762f4aa64d,登峰藝品行(登峰特產行),23.56505,119.56522,424737
4236,4/8/2022 3:38:02 PM,U70e839055608596fa7b05aefe69821e3,自由塔,23.56993769,119.5713121,424835
4237,4/8/2022 4:13:48 PM,U83a795c9bbe7e2600837384f0bc0f999,藝創空間,23.5772,119.5706,424972
4238,4/8/2022 4:45:38 PM,U8878e49b88921b0451c85b8d80b496be,藝名髮廊IM Hair,23.57335,119.57775,425139
4239,4/8/2022 4:56:39 PM,U06795aebb2d9a6ff7de3a4f5e2c24e7d,小鴨鴨童鞋,23.57338,119.57225,425183
4240,4/8/2022 5:01:39 PM,Ua112ce5b56622ef616d968210a076fb2,澎湖機場-服務中心,23.56111,119.62994,425203
4241,4/8/2022 5:05:01 PM,Ud9f189e6e4cbc8628e6994a3adc90939,峰鮮宴隱市食堂,23.56359,119.5808,425212
4242,4/8/2022 5:14:07 PM,U4842677f3aeb4d187e9ff9630e1be129,晴天餐飲店,23.56892806,119.5708262,425235
4243,4/8/2022 5:16:39 PM,U4842677f3aeb4d187e9ff9630e1be129,美味登場飯麵館,23.56881,119.57029,425247
4244,4/8/2022 5:36:20 PM,U56b1be03cd0560827b6add4d4590b750,6號香q雞蛋仔,23.57223,119.57733,425350
4245,4/8/2022 5:40:17 PM,U58001d9adfe8f94262b41bcaf841093b,西衛東站,23.57962804,119.579235,425370
4246,4/8/2022 5:44:48 PM,U7e342b53990f897d76cab3f316db2feb,夫妻臉料理,23.57451,119.58085,425389
4247,4/8/2022 5:52:17 PM,U8f4ff1ca33fbab36a6affeca623b88db,麻古茶坊(澎湖馬公三民店),23.5669,119.56854,425420
4248,4/8/2022 5:55:25 PM,U8f4ff1ca33fbab36a6affeca623b88db,嘉華大飯店,23.56395,119.56781,425437
4249,4/8/2022 6:29:20 PM,U4842677f3aeb4d187e9ff9630e1be129,麻古茶坊(澎湖馬公三民店),23.5669,119.56854,425594
4250,4/8/2022 6:58:33 PM,U2c268790f025cb21b9382655411be818,回鄉餐館-(義大利麵 濃湯 炒飯 便當),23.56406,119.58901,425691
4251,4/8/2022 7:20:25 PM,U863b8cae579201d96dab41d5e002a5a3,CoCo都可,23.57351,119.57222,425778
4252,4/8/2022 7:49:15 PM,U181657e7c3044a6c151f5554c2de1613,澎湖樂法Le Phare,23.5652,119.56654,425879
4253,4/8/2022 7:53:44 PM,U56b1be03cd0560827b6add4d4590b750,夜間廚房,23.5764,119.57429,425889
4254,4/8/2022 9:04:07 PM,U8793a2bb7e42885c2e17c4682d981151,我們是望安CAFE,23.56506,119.56816,426128
4255,4/8/2022 9:08:52 PM,U8793a2bb7e42885c2e17c4682d981151,轟餅-黑仔旺旺車輪餅,23.5648,119.56633,426139
4256,4/9/2022 9:04:34 AM,U818fd6da9a2a8e5b11cf9562a14849d0,夏天茶飲,23.57184,119.57075,426792
4257,4/9/2022 9:40:50 AM,U381d3683cf9bdeabf36afa4679d58416,夜間廚房,23.5764,119.57429,426841
4258,4/9/2022 10:02:44 AM,U58001d9adfe8f94262b41bcaf841093b,金自成商會,23.56358,119.56365,426882
4259,4/9/2022 10:12:30 AM,U6ad20b3ca18d954fe3715e74b877afad,漁世界釣具店,23.56585,119.56882,426896
4260,4/9/2022 10:41:37 AM,U22810a86bf6c88e1580fc68bb22cc23c,東奇五金百貨,23.57303,119.57276,426957
4261,4/9/2022 10:54:37 AM,U22810a86bf6c88e1580fc68bb22cc23c,祥馨鮮鮮果舖,23.57336,119.57256,427000
4262,4/9/2022 11:18:50 AM,Ub24ea5dd4387f88d8a5e870683e3805d,澎湖海洋地質公園中心(1F),23.56642,119.57891,427058
4263,4/9/2022 11:53:03 AM,U3ad0aa9093812235f4b3776723fc9192,衣速洗24H自助洗衣,23.5634,119.58079,427158
4264,4/9/2022 11:53:54 AM,U3ad0aa9093812235f4b3776723fc9192,元太、百世多麗站,23.56323772,119.5838793,427160
4265,4/9/2022 12:02:59 PM,Uc31b6630118080fe58e0cf134b3b4124,Bella調酒專賣店,23.56855353,119.567152,427193
4266,4/9/2022 12:35:44 PM,U835eee6a73565b69ee7c7c4a10818899,東奇五金百貨,23.57303,119.57276,427307
4267,4/9/2022 1:55:36 PM,U8f4ff1ca33fbab36a6affeca623b88db,青泉豆花,23.57472,119.57821,427502
4268,4/9/2022 2:02:43 PM,U540f77f29cfe32a2df8fc9383e168c44,映咖啡 INN Coffee,23.58481,119.65883,427523
4269,4/9/2022 2:31:24 PM,U8793a2bb7e42885c2e17c4682d981151,岩質咖啡,23.56646069,119.5790493,427609
4270,4/9/2022 2:41:36 PM,U8793a2bb7e42885c2e17c4682d981151,澎湖海洋地質公園中心(1F),23.56642,119.57891,427631
4271,4/9/2022 3:05:13 PM,U32feac0eacd5677c10fa267641ba3d30,萬泰食品,23.57515,119.56779,427692
4272,4/9/2022 3:38:12 PM,Ue189b54140f60f6fed524e35047b7e67,黑妞,23.56469,119.56479,427784
4273,4/9/2022 3:40:03 PM,U7d960aa5b8760290d6d3382fc96a7457,ㄇㄇ的臭豆腐,23.55258,119.61097,427787
4274,4/9/2022 3:52:25 PM,U112c189df934118d73cf1b6a436545a2,東奇五金百貨,23.57303,119.57276,427821
4275,4/9/2022 4:02:35 PM,U2c268790f025cb21b9382655411be818,ㄇㄇ的臭豆腐,23.55258,119.61097,427866
4276,4/9/2022 4:15:57 PM,U3ad0aa9093812235f4b3776723fc9192,冰吧豆花店 打卡送配料~~,23.56673,119.56773,427906
4277,4/9/2022 4:25:37 PM,U3ad0aa9093812235f4b3776723fc9192,弗洛伊得飲酒店,23.56755,119.56811,427939
4278,4/9/2022 4:41:07 PM,U75584a6800552dfe158726270b507f95,自由塔,23.56993769,119.5713121,427998
4279,4/9/2022 4:43:54 PM,U75584a6800552dfe158726270b507f95,瑞師父海菜煎餅,23.56579,119.56542,428006
4280,4/9/2022 5:10:05 PM,Uc6ca45181f84f93c8037448e8d1945cd,海上人家?飲,23.57154,119.57403,428087
4281,4/9/2022 5:10:40 PM,U2ddfdde26e6f72ab9142fe3b17cc8d0f,本家食堂日式料理,23.57544,119.57445,428090
4282,4/9/2022 5:10:52 PM,Uc6ca45181f84f93c8037448e8d1945cd,6號香q雞蛋仔,23.57223,119.57733,428091
4283,4/9/2022 5:11:45 PM,U3ad0aa9093812235f4b3776723fc9192,小小間,23.57003,119.56901,428104
4284,4/9/2022 5:12:06 PM,Ud0d72e5b39c125df7f4f1d6c3569ee32,澎湖機場-服務中心,23.56111,119.62994,428105
4285,4/9/2022 5:13:02 PM,Uc6ca45181f84f93c8037448e8d1945cd,天津蔥抓餅,23.57431,119.5792,428114
4286,4/9/2022 5:15:48 PM,U16884c894357fdf20860f6ecee558d7f,鮮食堂海鮮蒸鍋,23.56566,119.56462,428129
4287,4/9/2022 5:16:29 PM,Ud0d72e5b39c125df7f4f1d6c3569ee32,澎湖機場站,23.55976476,119.6294864,428135
4288,4/9/2022 5:31:33 PM,U72b355d0d106affc85926eceab9e498c,北海道海產專賣店,23.56637,119.56886,428199
4289,4/9/2022 5:50:48 PM,U3bef99915c174d00c8771be3302bef5d,呷飽飽燒烤屋,23.57558,119.58025,428271
4290,4/9/2022 6:06:43 PM,U898548b221dd0e23c4624e82ccaf6fb4,吳記沙拉船&好記蔬食鹽水雞,23.57226,119.57102,428309
4291,4/9/2022 6:16:18 PM,U3ad0aa9093812235f4b3776723fc9192,晴天餐飲店,23.56892806,119.5708262,428323
4292,4/9/2022 6:16:28 PM,U898548b221dd0e23c4624e82ccaf6fb4,津旺素食,23.56742,119.5681,428325
4293,4/9/2022 6:36:21 PM,U2a61f0c04f909838b1b52cce31614069,沐一日式豬排專賣店,23.57319,119.57316,428364
4294,4/9/2022 6:42:36 PM,U2a61f0c04f909838b1b52cce31614069,麻古茶坊(澎湖馬公三民店),23.5669,119.56854,428370
4295,4/9/2022 6:50:16 PM,U8793a2bb7e42885c2e17c4682d981151,元泰大飯店到了！,23.56339,119.58333,428391
4296,4/9/2022 7:10:56 PM,U8793a2bb7e42885c2e17c4682d981151,夯小管燒x雞蛋糕,23.56476,119.58144,428448
4297,4/9/2022 7:40:40 PM,U1e7bdecb0fa61d04490ebac3ffaa905e,邁泰MAI TAI THAI TEA,23.56667,119.56486,428549
4298,4/9/2022 8:15:01 PM,U58001d9adfe8f94262b41bcaf841093b,玻玻飲食店,23.57971,119.57924,428649
4299,4/9/2022 8:38:43 PM,U62e621513454187f94290692689f56ad,駱哥港式點心,23.56584,119.56856,428718
4300,4/9/2022 9:01:54 PM,U75584a6800552dfe158726270b507f95,某個角落,23.56492,119.56492,428795
4301,4/9/2022 9:02:33 PM,U11f7978ab1ea680c98da98f063258cab,某個角落,23.56492,119.56492,428796
4302,4/9/2022 9:19:00 PM,U3ad0aa9093812235f4b3776723fc9192,鮮食堂海鮮蒸鍋,23.56566,119.56462,428867
4303,4/9/2022 9:29:43 PM,U3ad0aa9093812235f4b3776723fc9192,源利軒黑糖糕老店,23.56572,119.56496,428899
4304,4/9/2022 10:02:25 PM,U2a61f0c04f909838b1b52cce31614069,多那之澎湖店,23.56483,119.56537,428980
4305,4/9/2022 10:58:17 PM,U181657e7c3044a6c151f5554c2de1613,有空常來 澎湖民宿,23.5598,119.59425,429057
4306,4/10/2022 12:21:55 AM,U964abc9d948bfeafba4e573c12b14365,小鴨鴨童鞋,23.57338,119.57225,429146
4307,4/10/2022 12:47:50 AM,U0781ca1080648882355dd846776649d0,秋喜肉蛋吐司,23.56867,119.5675,429176
4308,4/10/2022 2:53:31 AM,Uc17d732d4b25b2e3420e0bd8424619b6,自由塔,23.56993769,119.5713121,429288
4309,4/10/2022 8:21:43 AM,Ucdba1bf15e1eb63bbe2a6bc301d768d0,澎湖機場站,23.55976476,119.6294864,429509
4310,4/10/2022 8:29:16 AM,U16f92b0df914c40495c60e84bf79adba,MOS BURGER 澎湖店,23.56297,119.56518,429515
4311,4/10/2022 8:42:57 AM,U16f92b0df914c40495c60e84bf79adba,四季肉圓專賣店,23.57334,119.57233,429529
4312,4/10/2022 9:03:33 AM,U22810a86bf6c88e1580fc68bb22cc23c,西衛東站,23.57962804,119.579235,429553
4313,4/10/2022 9:56:30 AM,Uc3f3e2177402a487f3e3e4443e5d8ecd,藝創空間,23.5772,119.5706,429636
4314,4/10/2022 10:25:17 AM,Uf894ef43bf33bcb0e5abc0ddb9a50fcf,通樑古榕,23.65648794,119.5567078,429692
4315,4/10/2022 10:39:49 AM,U70e839055608596fa7b05aefe69821e3,世軒西點麵包????,23.57275,119.57417,429714
4316,4/10/2022 10:41:52 AM,U3ad0aa9093812235f4b3776723fc9192,曾記滿福堂擔仔麵,23.57406,119.57323,429723
4317,4/10/2022 10:44:25 AM,U3ad0aa9093812235f4b3776723fc9192,小和食光輕食館,23.57465715,119.5734249,429727
4318,4/10/2022 10:51:07 AM,Ue573c8328a00a6bb23fec48a3b747101,秋喜肉蛋吐司,23.56867,119.5675,429735
4319,4/10/2022 10:52:11 AM,Ue573c8328a00a6bb23fec48a3b747101,海功商號(波霸花枝丸、月亮蝦餅、當季海鮮宅配),23.56542,119.56562,429738
4320,4/10/2022 11:47:02 AM,U3ceb19e0a663d3189f091129183229e5,石滬廣場站,23.56312198,119.5648365,429881
4321,4/10/2022 11:50:31 AM,U3ceb19e0a663d3189f091129183229e5,馬公漁港3,23.56279,119.56524,429899
4322,4/10/2022 12:31:52 PM,U777bd7ab1fdf2dd08c34b34acdcf50d9,澎湖 朝陽路肉圓,23.57339,119.57697,430055
